Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T16:04:52.704248,8c a0 85 80 bd 04 11 70,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.715210,"I (49344) BLE: 024) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.720810,"I (62024) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.731920,I (62034) BLE: Mfg Data Hex: e5 02 c2 dd 4b ba 9c f5 6f 3f 6c 20 e7 26 10 27 10 20 ba 4b dd c0 01 88 68,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.737483,"W (62044) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.743063,"I (62054) BLE: Packet found: node_id=3125534146 (0xba4bddc2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.754114,"W (62054) BLE: Received packet HMAC: 68, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.759707,"W (62064) BLE: HMAC check: computed=68, received=68, diff=0, node_id=3125534146, seq_num=136",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.765310,"I (62074) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.776296,"I (62084) BLE: Discovered neighbor: node_id=3125534146, score=0.94, rssi=-42, seq=136",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.782016,"I (62084) METRICS: [METRICS] Trust Update Input: Rep=0.996, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T16:04:52.793012,"I (62094) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T16:04:52.798539,"I (62104) BLE: Discovery event received: data_len=0, rssi=-42",UNKNOWN,UNKNOWN,0,0.0,1.000,0
