Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T15:44:00.266999,I (270554) BLE: Mfg Data Hex: e5 0c2 dd 4b ba a3 6a 71 3f 60 22 0f 27 10 27 10 20 ba 4b dd c0 01 00 8d,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.277911,"W (270564) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.283485,"I (270574) BLE: Packet found: node_id=3125534146 (0xba4bddc2), our_id=3125566642 (0xba4c5cb2)",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.289028,"W (270584) BLE: Received packet HMAC: 8d, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.300076,"W (270584) BLE: HMAC check: computed=8d, received=8d, diff=0, node_id=3125534146, seq_num=0",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.305639,"I (270594) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.311230,"I (270604) BLE: Discovered neighbor: node_id=3125534146, score=0.94, rssi=-37, seq=0",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:44:00.322271,"I (270604) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.327952,"I (270614) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.333465,"I (270624) BLE: Discovery event received: data_len=0, rssi=-37",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.339056,"I (270634) BLE: Discovery event received: data_len=31, rssi=-67",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.350076,"I (270634) BLE: Discovery event: data_len=31, rssi=-67 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.355722,I (270644) BLE: First 20 bytes: 02 01 1a 1b ff 75 00 42 04 01 01 4e f8 3f 51 9b 7c 07 fa 3f,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.361273,"I (270654) BLE: Discovery event received: data_len=31, rssi=-68",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:44:00.366778,"I (270654) BLE: Discovery event: data_len=31, rssi=-68 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
