Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T15:12:11.286803,"r}3125566642 (0xba4c5cb2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.292284,"W (5671604) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.298012,"W (5671614) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.303490,"I (5671614) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.314529,"I (5671624) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-26, seq=156",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.320142,"I (5671634) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.331217,"I (5671644) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.336771,"I (5671654) BLE: Discovery event received: data_len=0, rssi=-26",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.342392,"I (5671654) BLE: Discovery event received: data_len=27, rssi=-26",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.347998,"I (5671664) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.358968,"I (5671664) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.364600,I (5671674) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.375671,"W (5671684) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.381239,"I (5671694) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.386800,"W (5671704) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.397842,"W (5671704) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.403432,"I (5671714) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.409029,"I (5671724) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-26, seq=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.420093,"I (5671734) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.425785,"I (5671734) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.436705,"I (5671744) BLE: Discovery event received: data_len=0, rssi=-26",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.442316,"I (5671754) BLE: Discovery event received: data_len=31, rssi=-75",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.447896,"I (5671754) BLE: Discovery event: data_len=31, rssi=-75 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.453480,I (5671764) BLE: First 20 bytes: 02 01 1e 1b ff 75 00 42 04 01 40 4e f8 3f 51 9b 7c 07 fa 3f,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.459013,"I (5671774) BLE: Discovery event received: data_len=27, rssi=-23",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.464661,"I (5671774) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.475646,"I (5671784) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.486697,I (5671794) BLE: Mfg Data Hex: e5 02 c2 dd 4b ba eb 72 69 3f 64 19 0d 27 10 27 10 20 ba 4b dd c0 00 08 7b,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.492316,"W (5671804) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.497921,"I (5671814) BLE: Packet found: node_id=3125534146 (0xba4bddc2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.508938,"W (5671814) BLE: Received packet HMAC: 7b, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.514550,"W (5671824) BLE: HMAC check: computed=7b, received=7b, diff=0, node_id=3125534146, seq_num=8",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.520136,"I (5671834) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.531178,"I (5671844) BLE: Discovered neighbor: node_id=3125534146, score=0.91, rssi=-23, seq=8",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.536803,"I (5671844) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.547825,"I (5671854) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.553394,"I (5671864) BLE: Discovery event received: data_len=0, rssi=-23",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.558961,"I (5671874) BLE: Discovery event received: data_len=31, rssi=-79",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.564519,"I (5671874) BLE: Discovery event: data_len=31, rssi=-79 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.570190,I (5671884) BLE: First 20 bytes: 02 01 1e 1b ff 75 00 42 04 01 40 4e f8 3f 51 9b 7c 07 fa 3f,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.575758,"I (5671894) BLE: Discovery event received: data_len=31, rssi=-78",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.581264,"I (5671894) BLE: Discovery event: data_len=31, rssi=-78 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.592340,I (5671904) BLE: First 20 bytes: 02 0a 09 1b 08 5b 54 56 5d 20 53 61 6d 73 75 6e 67 20 34 20,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.597878,"I (5671914) BLE: Discovery event received: data_len=27, rssi=-29",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.603457,"I (5671914) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.614490,"I (5671924) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.620591,I (5671934) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.631162,"W (5671944) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.636769,"I (5671944) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.642369,"W (5671954) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.653391,"W (5671964) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.658984,"I (5671974) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.664592,"I (5671974) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-29, seq=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.675705,"I (5671984) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.686699,"I (5671994) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.692239,"I (5672004) BLE: Discovery event received: data_len=0, rssi=-29",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.697803,"I (5672004) BLE: Discovery event received: data_len=27, rssi=-29",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.703482,"I (5672014) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.709024,"I (5672024) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.720551,I (5672034) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.727435,"W (5672034) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.736776,"I (5672044) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125566106 (0xba4c5a9a)",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.744077,"W (5672054) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.749872,"W (5672064) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.760017,"I (5672074) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.764625,"I (5672074) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-29, seq=156",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.775574,"I (5672084) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.783597,"I (5672094) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
