Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T15:12:11.287183,",	""0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.287475,"I (5437194) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.297103,"I (5437204) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-31, seq=156",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.302834,"I (5437204) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=0.999, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.313785,"I (5437214) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.001",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.319456,"I (5437224) BLE: Discovery event received: data_len=0, rssi=-31",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.325035,"I (5437234) BLE: Discovery event received: data_len=27, rssi=-39",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.330582,"I (5437234) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.341530,"I (5437244) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.347179,I (5437254) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.358293,"W (5437264) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.363879,"I (5437264) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125534146 (0xba4bddc2)",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.369449,"W (5437274) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.380504,"W (5437284) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.386058,"I (5437294) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.391599,"I (5437294) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-39, seq=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.402723,"I (5437304) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=0.999, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.408355,"I (5437314) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.001",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.420992,"I (5437324) BLE: Discovery event received: data_len=0, rssi=-39",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.424874,"I (5437324) BLE: Discovery event received: data_len=27, rssi=-30",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.430519,"I (5437334) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.436427,"I (5437344) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.447137,I (5437354) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.452802,"W (5437354) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.463804,"I (5437364) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125534146 (0xba4bddc2)",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.469415,"W (5437374) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.475045,"W (5437384) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.486043,"I (5437394) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.491576,"I (5437394) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-30, seq=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.502631,"I (5437404) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=0.999, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.508343,"I (5437414) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.001",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.513831,"I (5437424) BLE: Discovery event received: data_len=0, rssi=-30",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.519398,"I (5437424) BLE: Discovery event received: data_len=27, rssi=-31",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.525044,"I (5437434) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.536042,"I (5437444) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.547072,I (5437444) BLE: Mfg Data Hex: e5 02 b2 5c 4c ba f3 a9 6d 3f 14 1e 0f 27 10 27 10 20 ba 4c 5c b0 00 9c cd,UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.552662,"W (5437454) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.558343,"I (5437464) BLE: Packet found: node_id=3125566642 (0xba4c5cb2), our_id=3125534146 (0xba4bddc2)",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.569298,"W (5437474) BLE: Received packet HMAC: cd, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.574964,"W (5437484) BLE: HMAC check: computed=cd, received=cd, diff=0, node_id=3125566642, seq_num=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.580522,"I (5437484) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.999,0
2026-02-10T15:12:11.591517,"I (5437494) BLE: Discovered neighbor: node_id=3125566642, score=0.93, rssi=-31, seq=156",UNKNOWN,UNKNOWN,0,0.0,0.999,0
