Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T16:04:52.715881,ѕ 02 01 1a 1b ff 75 00 42 04 01 01 4e f8 3f 51 9b 7c 07 fa 3f,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.720526,"I (480314) BLE: Discovery event received: data_len=31, rssi=-70",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.726108,"I (480314) BLE: Discovery event: data_len=31, rssi=-70 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.731724,I (480324) BLE: First 20 bytes: 02 0a 09 1b 08 5b 54 56 5d 20 53 61 6d 73 75 6e 67 20 34 20,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.742687,"I (480334) BLE: Advertising packet: node_id=3125534146, seq=137, HMAC=f3, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.742826,I (480334) BLE: Transmitting packet bytes (last 2): 89 f3,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.753892,W (480344) ELECTION: CH conflict: Neighbor 3125566106 is better (Score 0.95 vs My 0.94). Yielding.,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.759539,"I (480354) STATE: Yielding to existing CH 3125566106, becoming MEMBER",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.765052,I (480354) STATE: State transition: CH -> MEMBER,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.776050,"I (480364) METRICS: [STELLAR] Lyapunov weights: B=0.304 U=0.181 T=0.301 L=0.214, V=0.00187, Conv=0",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.787219,"I (480374) METRICS: [STELLAR] Score components: u_B=0.937 u_U=0.762 u_T=0.997 u_L=0.988, base=0.934, κ=1.000, ρ=0.000, Ψ=0.9342",UNKNOWN,UNKNOWN,0,0.9342,0.0,0
2026-02-10T16:04:52.792784,"I (480364) BLE: Discovery event received: data_len=25, rssi=-56",UNKNOWN,UNKNOWN,0,0.9342,0.0,0
