Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T16:04:52.729682,"ٕ68, diff=0, node_id=3125534146, seq_num=136",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.729834,"I (432444) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.738530,"I (432454) BLE: Discovered neighbor: node_id=3125534146, score=0.94, rssi=-37, seq=136",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T16:04:52.744075,"I (432464) METRICS: [METRICS] Trust Update Input: Rep=0.996, Current PDR=0.918, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.755166,"I (432474) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.074",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.760813,"I (432484) BLE: Discovery event received: data_len=27, rssi=-36",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.766328,"I (432484) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.777338,"I (432494) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.783126,I (432504) BLE: Mfg Data Hex: e5 02 9a 5a 4c ba cc 3e 73 3f ac 26 fd 26 10 27 10 20 ba 4c 5a 98 01 5a e8,UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.794026,"W (432504) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_len=27",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.799686,"I (432514) BLE: Packet found: node_id=3125566106 (0xba4c5a9a), our_id=3125566642 (0xba4c5cb2)",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.805222,"W (432524) BLE: Received packet HMAC: e8, mfg_data_len=25, packet_size=25",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.816308,"W (432534) BLE: HMAC check: computed=e8, received=e8, diff=0, node_id=3125566106, seq_num=90",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.821874,"I (432534) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.827466,"I (432544) BLE: Discovered neighbor: node_id=3125566106, score=0.95, rssi=-36, seq=90",UNKNOWN,UNKNOWN,0,0.0,0.918,0
2026-02-10T16:04:52.838508,"I (432554) METRICS: [METRICS] Trust Update Input: Rep=0.998, Current PDR=0.926, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,0.926,0
2026-02-10T16:04:52.844144,"I (432564) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.066",UNKNOWN,UNKNOWN,0,0.0,0.926,0
2026-02-10T16:04:52.849723,"I (432574) BLE: Discovery event received: data_len=17, rssi=-56",UNKNOWN,UNKNOWN,0,0.0,0.926,0
2026-02-10T16:04:52.855273,"I (432574) BLE: Discovery event: data_len=17, rssi=-56 (no mfg data)",UNKNOWN,UNKNOWN,0,0.0,0.926,0
2026-02-10T16:04:52.866257,I (432584) BLE: First 17 bytes: 02 01 1a 02 0a 0c 0a ff 4c 00 10 05 01 1c 6a b2 41,UNKNOWN,UNKNOWN,0,0.0,0.926,0
2026-02-10T16:04:52.871800,"I (432594) BLE: Discovery event received: data_len=31, rssi=-69",UNKNOWN,UNKNOWN,0,0.0,0.926,0
