Timestamp,Raw_Line,State,Role,CH_ID,Stellar_Score,PDR,Battery
2026-02-10T15:12:11.288248,02 9a 5a 4c ba ad 6e 70 3f 34 21 c8 26 e0 26 10 20 ba 4c 5a 98 00 55 37,UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.293033,"W (4330034) BLE: Mfg data check: mfg_data_len=25, needed=25, offset=2, total_loOb}յ8",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.298535,"I (5772694) METRICS: [METRICS] HMAC Update: Success=1, New HSR_EWMA=1.000",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.304147,"I (5772694) BLE: Discovered neighbor: node_id=3125534146, score=0.91, rssi=-38, seq=8",UNKNOWN,UNKNOWN,0,0.0,0.0,0
2026-02-10T15:12:11.315223,"I (5772704) METRICS: [METRICS] Trust Update Input: Rep=1.000, Current PDR=1.000, Current HSR=1.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.320813,"I (5772714) METRICS: [METRICS] BLE Reception: Success=1, Fail=0, BatchPER=0.00, New PER_EWMA=0.000",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.326453,"I (5772724) BLE: Discovery event received: data_len=0, rssi=-38",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.339155,"I (5772724) BLE: Discovery event received: data_len=27, rssi=-38",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.343062,"I (5772734) BLE: Mfg data: ad_len=26, data_portion=24, our_data_len=25, offset=2",UNKNOWN,UNKNOWN,0,0.0,1.000,0
2026-02-10T15:12:11.348591,"I (5772744) BLE: Found manufacturer data: ad_len=26, mfg_data_offset=2, mfg_data_len=25",UNKNOWN,UNKNOWN,0,0.0,1.000,0
