ts	node	free_mb	total_mb	used_mb
2026-03-10 00:00:23.754	Node1	11.018	11.023	0.004999999999999005
2026-03-10 00:00:24.274	Node1	11.018	11.023	0.004999999999999005
2026-03-10 00:00:25.924	Node1	11.017	11.023	0.006000000000000227
2026-03-10 00:00:26.119	Node2	10.975	11.023	0.04800000000000004
2026-03-10 00:00:26.449	Node2	10.975	11.023	0.04800000000000004
2026-03-10 00:00:26.474	Node1	11.017	11.023	0.006000000000000227
2026-03-10 00:00:28.104	Node1	11.017	11.023	0.006000000000000227
2026-03-10 00:00:28.554	Node1	11.017	11.023	0.006000000000000227
2026-03-10 00:00:28.759	Node2	10.974	11.023	0.04899999999999949
2026-03-10 00:00:28.926	General	11.013	11.023	0.009999999999999787
2026-03-10 00:00:32.366	General	11.012	11.023	0.010999999999999233
2026-03-10 00:01:03.524	Node1	11.016	11.023	0.006999999999999673
2026-03-10 00:01:03.754	Node1	11.016	11.023	0.006999999999999673
2026-03-10 00:01:03.829	Node2	10.974	11.023	0.04899999999999949
2026-03-10 00:01:04.779	Node2	10.974	11.023	0.04899999999999949
2026-03-10 00:01:05.694	Node1	11.016	11.023	0.006999999999999673
2026-03-10 00:01:05.934	Node1	11.015	11.023	0.007999999999999119
2026-03-10 00:01:06.009	Node2	10.973	11.023	0.049999999999998934
2026-03-10 00:01:06.579	Node2	10.973	11.023	0.049999999999998934
2026-03-10 00:01:07.874	Node1	11.015	11.023	0.007999999999999119
2026-03-10 00:01:08.014	Node1	11.015	11.023	0.007999999999999119
2026-03-10 00:01:08.496	General	11.011	11.023	0.012000000000000455
2026-03-10 00:01:08.809	Node2	10.973	11.023	0.049999999999998934
2026-03-10 00:01:08.836	General	11.011	11.023	0.012000000000000455
2026-03-10 00:01:10.726	General	11.011	11.023	0.012000000000000455
2026-03-10 00:01:11.026	General	11.011	11.023	0.012000000000000455
2026-03-10 00:01:43.544	Node1	11.014	11.023	0.009000000000000341
2026-03-10 00:01:43.804	Node1	11.014	11.023	0.009000000000000341
2026-03-10 00:01:43.829	Node2	10.972	11.023	0.051000000000000156
2026-03-10 00:01:44.519	Node2	10.972	11.023	0.051000000000000156
2026-03-10 00:01:45.734	Node1	11.014	11.023	0.009000000000000341
2026-03-10 00:01:45.984	Node1	11.014	11.023	0.009000000000000341
2026-03-10 00:01:46.009	Node2	10.972	11.023	0.051000000000000156
2026-03-10 00:01:46.539	Node2	10.971	11.023	0.0519999999999996
2026-03-10 00:01:47.934	Node1	11.014	11.023	0.009000000000000341
2026-03-10 00:01:48.164	Node1	11.013	11.023	0.009999999999999787
2026-03-10 00:01:48.189	Node2	10.971	11.023	0.0519999999999996
2026-03-10 00:01:48.929	Node2	10.971	11.023	0.0519999999999996
2026-03-10 00:01:49.506	General	11.01	11.023	0.0129999999999999
2026-03-10 00:01:49.866	General	11.01	11.023	0.0129999999999999
2026-03-10 00:01:51.706	General	11.009	11.023	0.013999999999999346
2026-03-10 00:01:52.066	General	11.009	11.023	0.013999999999999346
2026-03-10 00:02:23.884	Node1	11.012	11.023	0.010999999999999233
2026-03-10 00:02:23.929	Node2	10.97	11.023	0.05299999999999905
2026-03-10 00:02:24.269	Node2	10.97	11.023	0.05299999999999905
2026-03-10 00:02:24.384	Node1	11.012	11.023	0.010999999999999233
2026-03-10 00:02:25.794	Node1	11.012	11.023	0.010999999999999233
2026-03-10 00:02:26.084	Node1	11.012	11.023	0.010999999999999233
2026-03-10 00:02:26.099	Node2	10.97	11.023	0.05299999999999905
2026-03-10 00:02:26.429	Node2	10.97	11.023	0.05299999999999905
2026-03-10 00:02:27.984	Node1	11.012	11.023	0.010999999999999233
2026-03-10 00:02:28.294	Node1	11.011	11.023	0.012000000000000455
2026-03-10 00:02:28.329	Node2	10.969	11.023	0.05400000000000027
2026-03-10 00:02:29.546	General	11.008	11.023	0.015000000000000568
2026-03-10 00:02:30.606	General	11.008	11.023	0.015000000000000568
2026-03-10 00:02:31.746	General	11.008	11.023	0.015000000000000568
2026-03-10 00:02:32.386	General	11.008	11.023	0.015000000000000568
2026-03-10 00:02:33.946	General	11.008	11.023	0.015000000000000568
2026-03-10 00:02:34.556	General	11.007	11.023	0.016000000000000014
2026-03-10 00:03:03.654	Node1	11.011	11.023	0.012000000000000455
2026-03-10 00:03:03.904	Node1	11.01	11.023	0.0129999999999999
2026-03-10 00:03:04.009	Node2	10.969	11.023	0.05400000000000027
2026-03-10 00:03:04.819	Node2	10.969	11.023	0.05400000000000027
2026-03-10 00:03:05.864	Node1	11.01	11.023	0.0129999999999999
2026-03-10 00:03:06.084	Node1	11.01	11.023	0.0129999999999999
2026-03-10 00:03:06.199	Node2	10.968	11.023	0.054999999999999716
2026-03-10 00:03:06.589	Node2	10.968	11.023	0.054999999999999716
2026-03-10 00:03:07.934	Node1	11.01	11.023	0.0129999999999999
2026-03-10 00:03:08.264	Node1	11.01	11.023	0.0129999999999999
2026-03-10 00:03:08.369	Node2	10.968	11.023	0.054999999999999716
2026-03-10 00:03:09.069	Node2	10.968	11.023	0.054999999999999716
2026-03-10 00:03:09.766	General	11.007	11.023	0.016000000000000014
2026-03-10 00:03:10.116	General	11.007	11.023	0.016000000000000014
2026-03-10 00:03:11.816	General	11.006	11.023	0.01699999999999946
2026-03-10 00:03:12.296	General	11.006	11.023	0.01699999999999946
2026-03-10 00:03:13.606	General	11.006	11.023	0.01699999999999946
2026-03-10 00:03:14.496	General	11.006	11.023	0.01699999999999946
2026-03-10 00:03:43.904	Node1	11.009	11.023	0.013999999999999346
2026-03-10 00:03:43.939	Node2	10.967	11.023	0.05599999999999916
2026-03-10 00:03:44.064	Node1	11.008	11.023	0.015000000000000568
2026-03-10 00:03:44.659	Node2	10.967	11.023	0.05599999999999916
2026-03-10 00:03:46.074	Node1	11.008	11.023	0.015000000000000568
2026-03-10 00:03:46.139	Node2	10.966	11.023	0.057000000000000384
2026-03-10 00:03:46.244	Node1	11.008	11.023	0.015000000000000568
2026-03-10 00:03:46.669	Node2	10.966	11.023	0.057000000000000384
2026-03-10 00:03:48.379	Node2	10.966	11.023	0.057000000000000384
2026-03-10 00:03:48.999	Node2	10.966	11.023	0.057000000000000384
2026-03-10 00:03:50.726	General	11.005	11.023	0.017999999999998906
2026-03-10 00:03:51.136	General	11.005	11.023	0.017999999999998906
2026-03-10 00:03:52.936	General	11.004	11.023	0.019000000000000128
2026-03-10 00:03:53.336	General	11.004	11.023	0.019000000000000128
2026-03-10 00:03:55.536	General	11.004	11.023	0.019000000000000128
2026-03-10 00:04:23.934	Node1	11.008	11.023	0.015000000000000568
2026-03-10 00:04:24.149	Node2	10.965	11.023	0.05799999999999983
2026-03-10 00:04:24.184	Node1	11.007	11.023	0.016000000000000014
2026-03-10 00:04:24.809	Node2	10.965	11.023	0.05799999999999983
2026-03-10 00:04:26.104	Node1	11.007	11.023	0.016000000000000014
2026-03-10 00:04:26.319	Node2	10.965	11.023	0.05799999999999983
2026-03-10 00:04:26.374	Node1	11.007	11.023	0.016000000000000014
2026-03-10 00:04:26.669	Node2	10.964	11.023	0.058999999999999275
2026-03-10 00:04:28.294	Node1	11.007	11.023	0.016000000000000014
2026-03-10 00:04:28.594	Node1	11.006	11.023	0.01699999999999946
2026-03-10 00:04:28.609	Node2	10.964	11.023	0.058999999999999275
2026-03-10 00:04:28.949	Node2	10.964	11.023	0.058999999999999275
2026-03-10 00:04:30.236	General	11.003	11.023	0.019999999999999574
2026-03-10 00:04:31.106	General	11.003	11.023	0.019999999999999574
2026-03-10 00:04:32.006	General	11.003	11.023	0.019999999999999574
2026-03-10 00:04:32.886	General	11.003	11.023	0.019999999999999574
2026-03-10 00:04:34.196	General	11.002	11.023	0.02099999999999902
2026-03-10 00:04:35.096	General	11.002	11.023	0.02099999999999902
2026-03-10 00:05:03.904	Node1	11.006	11.023	0.01699999999999946
2026-03-10 00:05:04.154	Node1	11.005	11.023	0.017999999999998906
2026-03-10 00:05:04.379	Node2	10.963	11.023	0.0600000000000005
2026-03-10 00:05:05.169	Node2	10.963	11.023	0.0600000000000005
2026-03-10 00:05:06.094	Node1	11.005	11.023	0.017999999999998906
2026-03-10 00:05:06.354	Node1	11.005	11.023	0.017999999999998906
2026-03-10 00:05:06.529	Node2	10.963	11.023	0.0600000000000005
2026-03-10 00:05:06.969	Node2	10.963	11.023	0.0600000000000005
2026-03-10 00:05:08.464	Node1	11.005	11.023	0.017999999999998906
2026-03-10 00:05:08.609	Node2	10.963	11.023	0.0600000000000005
2026-03-10 00:05:09.229	Node2	10.962	11.023	0.06099999999999994
2026-03-10 00:05:10.906	General	11.002	11.023	0.02099999999999902
2026-03-10 00:05:11.386	General	11.001	11.023	0.02200000000000024
2026-03-10 00:05:13.096	General	11.001	11.023	0.02200000000000024
2026-03-10 00:05:13.916	General	11.001	11.023	0.02200000000000024
2026-03-10 00:05:43.974	Node1	11.004	11.023	0.019000000000000128
2026-03-10 00:05:44.119	Node2	10.962	11.023	0.06099999999999994
2026-03-10 00:05:44.224	Node1	11.004	11.023	0.019000000000000128
2026-03-10 00:05:44.839	Node2	10.961	11.023	0.06199999999999939
2026-03-10 00:05:46.154	Node1	11.003	11.023	0.019999999999999574
2026-03-10 00:05:46.309	Node2	10.961	11.023	0.06199999999999939
2026-03-10 00:05:46.414	Node1	11.003	11.023	0.019999999999999574
2026-03-10 00:05:46.859	Node2	10.961	11.023	0.06199999999999939
2026-03-10 00:05:48.344	Node1	11.003	11.023	0.019999999999999574
2026-03-10 00:05:48.529	Node2	10.961	11.023	0.06199999999999939
2026-03-10 00:05:48.754	Node1	11.003	11.023	0.019999999999999574
2026-03-10 00:05:49.179	Node2	10.961	11.023	0.06199999999999939
2026-03-10 00:05:50.536	General	11.0	11.023	0.022999999999999687
2026-03-10 00:05:50.926	General	11.0	11.023	0.022999999999999687
2026-03-10 00:05:52.736	General	11.0	11.023	0.022999999999999687
2026-03-10 00:05:53.126	General	10.999	11.023	0.023999999999999133
2026-03-10 00:05:54.836	General	10.999	11.023	0.023999999999999133
2026-03-10 00:05:55.336	General	10.999	11.023	0.023999999999999133
2026-03-10 00:06:24.014	Node1	11.002	11.023	0.02099999999999902
2026-03-10 00:06:24.114	Node1	11.002	11.023	0.02099999999999902
2026-03-10 00:06:24.539	Node2	10.96	11.023	0.06299999999999883
2026-03-10 00:06:24.869	Node2	10.96	11.023	0.06299999999999883
2026-03-10 00:06:26.174	Node1	11.002	11.023	0.02099999999999902
2026-03-10 00:06:26.294	Node1	11.002	11.023	0.02099999999999902
2026-03-10 00:06:26.479	Node2	10.959	11.023	0.06400000000000006
2026-03-10 00:06:26.809	Node2	10.959	11.023	0.06400000000000006
2026-03-10 00:06:28.374	Node1	11.001	11.023	0.02200000000000024
2026-03-10 00:06:28.474	Node1	11.001	11.023	0.02200000000000024
2026-03-10 00:06:28.679	Node2	10.959	11.023	0.06400000000000006
2026-03-10 00:06:29.299	Node2	10.959	11.023	0.06400000000000006
2026-03-10 00:06:31.176	General	10.998	11.023	0.025000000000000355
2026-03-10 00:06:31.436	General	10.998	11.023	0.025000000000000355
2026-03-10 00:06:33.306	General	10.997	11.023	0.0259999999999998
2026-03-10 00:06:33.926	General	10.997	11.023	0.0259999999999998
2026-03-10 00:06:35.516	General	10.997	11.023	0.0259999999999998
2026-03-10 00:06:36.116	General	10.997	11.023	0.0259999999999998
2026-03-10 00:07:03.974	Node1	11.001	11.023	0.02200000000000024
2026-03-10 00:07:04.114	Node1	11.0	11.023	0.022999999999999687
2026-03-10 00:07:04.499	Node2	10.958	11.023	0.0649999999999995
2026-03-10 00:07:04.849	Node2	10.958	11.023	0.0649999999999995
2026-03-10 00:07:06.164	Node1	11.0	11.023	0.022999999999999687
2026-03-10 00:07:06.304	Node1	11.0	11.023	0.022999999999999687
2026-03-10 00:07:06.489	Node2	10.958	11.023	0.0649999999999995
2026-03-10 00:07:08.374	Node1	11.0	11.023	0.022999999999999687
2026-03-10 00:07:08.514	Node1	10.999	11.023	0.023999999999999133
2026-03-10 00:07:08.679	Node2	10.957	11.023	0.06599999999999895
2026-03-10 00:07:12.146	General	10.996	11.023	0.026999999999999247
2026-03-10 00:07:12.906	General	10.996	11.023	0.026999999999999247
2026-03-10 00:07:14.506	General	10.996	11.023	0.026999999999999247
2026-03-10 00:07:15.296	General	10.996	11.023	0.026999999999999247
2026-03-10 00:07:43.944	Node1	10.999	11.023	0.023999999999999133
2026-03-10 00:07:44.144	Node1	10.998	11.023	0.025000000000000355
2026-03-10 00:07:44.319	Node2	10.957	11.023	0.06599999999999895
2026-03-10 00:07:45.359	Node2	10.956	11.023	0.06700000000000017
2026-03-10 00:07:46.114	Node1	10.998	11.023	0.025000000000000355
2026-03-10 00:07:46.324	Node1	10.998	11.023	0.025000000000000355
2026-03-10 00:07:47.129	Node2	10.956	11.023	0.06700000000000017
2026-03-10 00:07:48.514	Node1	10.997	11.023	0.0259999999999998
2026-03-10 00:07:53.676	General	10.995	11.023	0.02800000000000047
2026-03-10 00:07:54.256	General	10.995	11.023	0.02800000000000047
2026-03-10 00:07:56.136	General	10.994	11.023	0.028999999999999915
2026-03-10 00:07:56.486	General	10.994	11.023	0.028999999999999915
2026-03-10 00:07:58.536	General	10.994	11.023	0.028999999999999915
2026-03-10 00:08:24.314	Node1	10.997	11.023	0.0259999999999998
2026-03-10 00:08:24.549	Node2	10.955	11.023	0.06799999999999962
2026-03-10 00:08:25.004	Node1	10.997	11.023	0.0259999999999998
2026-03-10 00:08:25.269	Node2	10.955	11.023	0.06799999999999962
2026-03-10 00:08:26.494	Node1	10.996	11.023	0.026999999999999247
2026-03-10 00:08:26.729	Node2	10.955	11.023	0.06799999999999962
2026-03-10 00:08:27.034	Node1	10.996	11.023	0.026999999999999247
2026-03-10 00:08:27.269	Node2	10.955	11.023	0.06799999999999962
2026-03-10 00:08:28.584	Node1	10.996	11.023	0.026999999999999247
2026-03-10 00:08:28.909	Node2	10.954	11.023	0.06899999999999906
2026-03-10 00:08:29.384	Node1	10.996	11.023	0.026999999999999247
2026-03-10 00:08:34.926	General	10.993	11.023	0.02999999999999936
2026-03-10 00:08:36.296	General	10.993	11.023	0.02999999999999936
2026-03-10 00:08:37.146	General	10.993	11.023	0.02999999999999936
2026-03-10 00:08:37.846	General	10.992	11.023	0.030999999999998806
2026-03-10 00:08:39.836	General	10.992	11.023	0.030999999999998806
2026-03-10 00:09:04.374	Node1	10.995	11.023	0.02800000000000047
2026-03-10 00:09:04.429	Node2	10.954	11.023	0.06899999999999906
2026-03-10 00:09:04.734	Node1	10.995	11.023	0.02800000000000047
2026-03-10 00:09:05.099	Node2	10.953	11.023	0.07000000000000028
2026-03-10 00:09:06.534	Node1	10.994	11.023	0.028999999999999915
2026-03-10 00:09:06.609	Node2	10.953	11.023	0.07000000000000028
2026-03-10 00:09:06.874	Node1	10.994	11.023	0.028999999999999915
2026-03-10 00:09:06.939	Node2	10.953	11.023	0.07000000000000028
2026-03-10 00:09:08.554	Node1	10.994	11.023	0.028999999999999915
2026-03-10 00:09:08.829	Node2	10.953	11.023	0.07000000000000028
2026-03-10 00:09:08.894	Node1	10.994	11.023	0.028999999999999915
2026-03-10 00:09:09.159	Node2	10.953	11.023	0.07000000000000028
2026-03-10 00:09:16.436	General	10.991	11.023	0.03200000000000003
2026-03-10 00:09:16.976	General	10.991	11.023	0.03200000000000003
2026-03-10 00:09:18.576	General	10.991	11.023	0.03200000000000003
2026-03-10 00:09:19.166	General	10.991	11.023	0.03200000000000003
2026-03-10 00:09:44.424	Node1	10.993	11.023	0.02999999999999936
2026-03-10 00:09:44.754	Node1	10.993	11.023	0.02999999999999936
2026-03-10 00:09:44.759	Node2	10.952	11.023	0.07099999999999973
2026-03-10 00:09:45.099	Node2	10.952	11.023	0.07099999999999973
2026-03-10 00:09:46.584	Node1	10.993	11.023	0.02999999999999936
2026-03-10 00:09:46.709	Node2	10.951	11.023	0.07199999999999918
2026-03-10 00:09:46.914	Node1	10.992	11.023	0.030999999999998806
2026-03-10 00:09:47.039	Node2	10.951	11.023	0.07199999999999918
2026-03-10 00:09:48.784	Node1	10.992	11.023	0.030999999999998806
2026-03-10 00:09:48.929	Node2	10.951	11.023	0.07199999999999918
2026-03-10 00:09:49.114	Node1	10.992	11.023	0.030999999999998806
2026-03-10 00:09:49.549	Node2	10.951	11.023	0.07199999999999918
2026-03-10 00:09:56.096	General	10.99	11.023	0.032999999999999474
2026-03-10 00:09:57.606	General	10.99	11.023	0.032999999999999474
2026-03-10 00:09:58.516	General	10.99	11.023	0.032999999999999474
2026-03-10 00:09:59.796	General	10.989	11.023	0.03399999999999892
2026-03-10 00:10:00.516	General	10.989	11.023	0.03399999999999892
2026-03-10 00:10:02.406	General	10.989	11.023	0.03399999999999892
2026-03-10 00:10:24.549	Node2	10.95	11.023	0.0730000000000004
2026-03-10 00:10:24.714	Node1	10.991	11.023	0.03200000000000003
2026-03-10 00:10:25.064	Node1	10.991	11.023	0.03200000000000003
2026-03-10 00:10:25.509	Node2	10.95	11.023	0.0730000000000004
2026-03-10 00:10:26.729	Node2	10.949	11.023	0.07399999999999984
2026-03-10 00:10:26.774	Node1	10.991	11.023	0.03200000000000003
2026-03-10 00:10:27.104	Node1	10.991	11.023	0.03200000000000003
2026-03-10 00:10:27.479	Node2	10.949	11.023	0.07399999999999984
2026-03-10 00:10:28.919	Node2	10.949	11.023	0.07399999999999984
2026-03-10 00:10:29.679	Node2	10.949	11.023	0.07399999999999984
2026-03-10 00:10:37.976	General	10.988	11.023	0.03500000000000014
2026-03-10 00:10:38.316	General	10.988	11.023	0.03500000000000014
2026-03-10 00:10:40.016	General	10.988	11.023	0.03500000000000014
2026-03-10 00:10:40.366	General	10.988	11.023	0.03500000000000014
2026-03-10 00:10:42.406	General	10.987	11.023	0.03599999999999959
2026-03-10 00:11:04.774	Node1	10.99	11.023	0.032999999999999474
2026-03-10 00:11:05.104	Node1	10.99	11.023	0.032999999999999474
2026-03-10 00:11:05.179	Node2	10.948	11.023	0.07499999999999929
2026-03-10 00:11:05.509	Node2	10.948	11.023	0.07499999999999929
2026-03-10 00:11:06.744	Node1	10.99	11.023	0.032999999999999474
2026-03-10 00:11:06.949	Node2	10.947	11.023	0.07600000000000051
2026-03-10 00:11:07.074	Node1	10.989	11.023	0.03399999999999892
2026-03-10 00:11:07.289	Node2	10.947	11.023	0.07600000000000051
2026-03-10 00:11:08.984	Node1	10.989	11.023	0.03399999999999892
2026-03-10 00:11:09.129	Node2	10.947	11.023	0.07600000000000051
2026-03-10 00:11:09.749	Node2	10.947	11.023	0.07600000000000051
2026-03-10 00:11:44.614	Node1	10.988	11.023	0.03500000000000014
2026-03-10 00:11:44.879	Node2	10.946	11.023	0.07699999999999996
2026-03-10 00:11:44.964	Node1	10.988	11.023	0.03500000000000014
2026-03-10 00:11:45.219	Node2	10.946	11.023	0.07699999999999996
2026-03-10 00:11:46.784	Node1	10.988	11.023	0.03500000000000014
2026-03-10 00:11:46.819	Node2	10.946	11.023	0.07699999999999996
2026-03-10 00:11:47.164	Node1	10.988	11.023	0.03500000000000014
2026-03-10 00:11:47.349	Node2	10.946	11.023	0.07699999999999996
2026-03-10 00:11:48.934	Node1	10.987	11.023	0.03599999999999959
2026-03-10 00:11:49.029	Node2	10.945	11.023	0.0779999999999994
2026-03-10 00:11:49.379	Node2	10.945	11.023	0.0779999999999994
2026-03-10 00:12:04.186	General	10.986	11.023	0.036999999999999034
2026-03-10 00:12:04.536	General	10.986	11.023	0.036999999999999034
2026-03-10 00:12:05.756	General	10.986	11.023	0.036999999999999034
2026-03-10 00:12:06.166	General	10.985	11.023	0.038000000000000256
2026-03-10 00:12:08.216	General	10.985	11.023	0.038000000000000256
2026-03-10 00:12:08.566	General	10.985	11.023	0.038000000000000256
2026-03-10 00:12:24.619	Node2	10.945	11.023	0.0779999999999994
2026-03-10 00:12:24.944	Node1	10.987	11.023	0.03599999999999959
2026-03-10 00:12:24.959	Node2	10.944	11.023	0.07899999999999885
2026-03-10 00:12:25.274	Node1	10.987	11.023	0.03599999999999959
2026-03-10 00:12:26.779	Node2	10.944	11.023	0.07899999999999885
2026-03-10 00:12:26.884	Node1	10.986	11.023	0.036999999999999034
2026-03-10 00:12:27.109	Node2	10.944	11.023	0.07899999999999885
2026-03-10 00:12:27.214	Node1	10.986	11.023	0.036999999999999034
2026-03-10 00:12:28.999	Node2	10.944	11.023	0.07899999999999885
2026-03-10 00:12:45.236	General	10.984	11.023	0.0389999999999997
2026-03-10 00:12:45.576	General	10.984	11.023	0.0389999999999997
2026-03-10 00:12:46.876	General	10.984	11.023	0.0389999999999997
2026-03-10 00:12:47.226	General	10.984	11.023	0.0389999999999997
2026-03-10 00:12:49.086	General	10.983	11.023	0.03999999999999915
2026-03-10 00:12:49.436	General	10.983	11.023	0.03999999999999915
2026-03-10 00:13:04.719	Node2	10.943	11.023	0.08000000000000007
2026-03-10 00:13:04.874	Node1	10.985	11.023	0.038000000000000256
2026-03-10 00:13:05.204	Node1	10.985	11.023	0.038000000000000256
2026-03-10 00:13:05.429	Node2	10.943	11.023	0.08000000000000007
2026-03-10 00:13:06.834	Node1	10.985	11.023	0.038000000000000256
2026-03-10 00:13:06.899	Node2	10.942	11.023	0.08099999999999952
2026-03-10 00:13:07.164	Node1	10.985	11.023	0.038000000000000256
2026-03-10 00:13:07.239	Node2	10.942	11.023	0.08099999999999952
2026-03-10 00:13:09.034	Node1	10.985	11.023	0.038000000000000256
2026-03-10 00:13:09.069	Node2	10.942	11.023	0.08099999999999952
2026-03-10 00:13:09.364	Node1	10.984	11.023	0.0389999999999997
2026-03-10 00:13:09.689	Node2	10.942	11.023	0.08099999999999952
2026-03-10 00:13:24.306	General	10.982	11.023	0.04100000000000037
2026-03-10 00:13:24.656	General	10.982	11.023	0.04100000000000037
2026-03-10 00:13:26.406	General	10.982	11.023	0.04100000000000037
2026-03-10 00:13:26.746	General	10.982	11.023	0.04100000000000037
2026-03-10 00:13:28.316	General	10.981	11.023	0.041999999999999815
2026-03-10 00:13:28.876	General	10.981	11.023	0.041999999999999815
2026-03-10 00:13:44.684	Node1	10.984	11.023	0.0389999999999997
2026-03-10 00:13:45.019	Node2	10.941	11.023	0.08199999999999896
2026-03-10 00:13:45.034	Node1	10.983	11.023	0.03999999999999915
2026-03-10 00:13:45.369	Node2	10.941	11.023	0.08199999999999896
2026-03-10 00:13:46.844	Node1	10.983	11.023	0.03999999999999915
2026-03-10 00:13:46.929	Node2	10.941	11.023	0.08199999999999896
2026-03-10 00:13:47.224	Node1	10.983	11.023	0.03999999999999915
2026-03-10 00:13:47.259	Node2	10.94	11.023	0.08300000000000018
2026-03-10 00:13:49.024	Node1	10.983	11.023	0.03999999999999915
2026-03-10 00:13:49.129	Node2	10.94	11.023	0.08300000000000018
2026-03-10 00:13:49.374	Node1	10.982	11.023	0.04100000000000037
2026-03-10 00:13:49.749	Node2	10.94	11.023	0.08300000000000018
2026-03-10 00:14:04.566	General	10.981	11.023	0.041999999999999815
2026-03-10 00:14:04.896	General	10.98	11.023	0.04299999999999926
2026-03-10 00:14:06.816	General	10.98	11.023	0.04299999999999926
2026-03-10 00:14:07.146	General	10.98	11.023	0.04299999999999926
2026-03-10 00:14:09.126	General	10.98	11.023	0.04299999999999926
2026-03-10 00:14:09.476	General	10.98	11.023	0.04299999999999926
2026-03-10 00:14:24.714	Node1	10.982	11.023	0.04100000000000037
2026-03-10 00:14:25.059	Node2	10.939	11.023	0.08399999999999963
2026-03-10 00:14:25.414	Node1	10.982	11.023	0.04100000000000037
2026-03-10 00:14:25.519	Node2	10.939	11.023	0.08399999999999963
2026-03-10 00:14:26.894	Node1	10.981	11.023	0.041999999999999815
2026-03-10 00:14:27.099	Node2	10.939	11.023	0.08399999999999963
2026-03-10 00:14:27.429	Node2	10.939	11.023	0.08399999999999963
2026-03-10 00:14:27.434	Node1	10.981	11.023	0.041999999999999815
2026-03-10 00:14:29.074	Node1	10.981	11.023	0.041999999999999815
2026-03-10 00:14:29.319	Node2	10.938	11.023	0.08499999999999908
2026-03-10 00:14:29.774	Node1	10.981	11.023	0.041999999999999815
2026-03-10 00:14:29.939	Node2	10.938	11.023	0.08499999999999908
2026-03-10 00:14:45.006	General	10.979	11.023	0.04400000000000048
2026-03-10 00:14:45.536	General	10.979	11.023	0.04400000000000048
2026-03-10 00:14:47.236	General	10.979	11.023	0.04400000000000048
2026-03-10 00:14:47.716	General	10.978	11.023	0.04499999999999993
2026-03-10 00:14:49.696	General	10.978	11.023	0.04499999999999993
2026-03-10 00:14:50.046	General	10.978	11.023	0.04499999999999993
2026-03-10 00:15:04.784	Node1	10.98	11.023	0.04299999999999926
2026-03-10 00:15:04.909	Node2	10.937	11.023	0.0860000000000003
2026-03-10 00:15:05.444	Node1	10.98	11.023	0.04299999999999926
2026-03-10 00:15:05.899	Node2	10.937	11.023	0.0860000000000003
2026-03-10 00:15:06.954	Node1	10.98	11.023	0.04299999999999926
2026-03-10 00:15:07.109	Node2	10.937	11.023	0.0860000000000003
2026-03-10 00:15:07.424	Node1	10.979	11.023	0.04400000000000048
2026-03-10 00:15:07.689	Node2	10.937	11.023	0.0860000000000003
2026-03-10 00:15:09.309	Node2	10.936	11.023	0.08699999999999974
2026-03-10 00:15:09.794	Node1	10.979	11.023	0.04400000000000048
2026-03-10 00:15:09.929	Node2	10.936	11.023	0.08699999999999974
2026-03-10 00:15:25.136	General	10.977	11.023	0.045999999999999375
2026-03-10 00:15:26.316	General	10.977	11.023	0.045999999999999375
2026-03-10 00:15:27.656	General	10.976	11.023	0.04699999999999882
2026-03-10 00:15:27.986	General	10.976	11.023	0.04699999999999882
2026-03-10 00:15:29.706	General	10.976	11.023	0.04699999999999882
2026-03-10 00:15:30.186	General	10.976	11.023	0.04699999999999882
2026-03-10 00:15:44.844	Node1	10.978	11.023	0.04499999999999993
2026-03-10 00:15:44.909	Node2	10.936	11.023	0.08699999999999974
2026-03-10 00:15:45.494	Node1	10.978	11.023	0.04499999999999993
2026-03-10 00:15:45.629	Node2	10.935	11.023	0.08799999999999919
2026-03-10 00:15:47.014	Node1	10.978	11.023	0.04499999999999993
2026-03-10 00:15:47.089	Node2	10.935	11.023	0.08799999999999919
2026-03-10 00:15:47.494	Node1	10.978	11.023	0.04499999999999993
2026-03-10 00:15:47.569	Node2	10.935	11.023	0.08799999999999919
2026-03-10 00:15:49.204	Node1	10.978	11.023	0.04499999999999993
2026-03-10 00:15:49.279	Node2	10.935	11.023	0.08799999999999919
2026-03-10 00:15:49.844	Node1	10.977	11.023	0.045999999999999375
2026-03-10 00:15:49.899	Node2	10.935	11.023	0.08799999999999919
2026-03-10 00:16:06.766	General	10.975	11.023	0.04800000000000004
2026-03-10 00:16:07.116	General	10.975	11.023	0.04800000000000004
2026-03-10 00:16:08.476	General	10.975	11.023	0.04800000000000004
2026-03-10 00:16:08.826	General	10.974	11.023	0.04899999999999949
2026-03-10 00:16:10.696	General	10.974	11.023	0.04899999999999949
2026-03-10 00:16:11.046	General	10.974	11.023	0.04899999999999949
2026-03-10 00:16:24.929	Node2	10.934	11.023	0.08900000000000041
2026-03-10 00:16:25.184	Node1	10.977	11.023	0.045999999999999375
2026-03-10 00:16:25.544	Node1	10.976	11.023	0.04699999999999882
2026-03-10 00:16:25.629	Node2	10.934	11.023	0.08900000000000041
2026-03-10 00:16:27.109	Node2	10.933	11.023	0.08999999999999986
2026-03-10 00:16:27.344	Node1	10.976	11.023	0.04699999999999882
2026-03-10 00:16:27.679	Node2	10.933	11.023	0.08999999999999986
2026-03-10 00:16:27.694	Node1	10.976	11.023	0.04699999999999882
2026-03-10 00:16:29.299	Node2	10.933	11.023	0.08999999999999986
2026-03-10 00:16:29.424	Node1	10.976	11.023	0.04699999999999882
